Date,Open,High,Low,Close,Volume,Adj Close
1/2/1962 12:00:00 AM,38.499839,38.874959,38.124959,38.499839,163200,0.574656
1/3/1962 12:00:00 AM,38.499839,38.874959,38.124959,38.874959,155200,0.580255
1/4/1962 12:00:00 AM,39.75,41.000161,39.75,39.875041,355200,0.595182
1/5/1962 12:00:00 AM,39.875041,40.749839,39.75,40.250161,163200,0.600781
1/8/1962 12:00:00 AM,40.250161,40.87488,39.999839,40.50,203200,0.604511
1/9/1962 12:00:00 AM,40.50,41.25,40.12512,40.87488,289600,0.610106
1/10/1962 12:00:00 AM,40.87488,41.124959,40.250161,40.374959,182400,0.602644
1/11/1962 12:00:00 AM,40.374959,41.000161,39.999839,41.000161,384000,0.611976
1/12/1962 12:00:00 AM,41.000161,41.750161,40.50,41.25,352000,0.615705
1/15/1962 12:00:00 AM,41.25,41.499839,40.50,41.124959,280000,0.613839
1/16/1962 12:00:00 AM,40.749839,40.749839,40.250161,40.50,163200,0.608209
1/17/1962 12:00:00 AM,40.50,41.000161,40.250161,40.374959,160000,0.606331
1/18/1962 12:00:00 AM,40.374959,41.25,40.374959,41.25,260800,0.619472
1/19/1962 12:00:00 AM,41.25,42.00,40.50,42.00,356800,0.630735
1/22/1962 12:00:00 AM,42.00,42.500161,41.874959,41.874959,260800,0.628858
1/23/1962 12:00:00 AM,41.874959,42.249839,41.000161,41.000161,222400,0.61572
1/24/1962 12:00:00 AM,41.000161,41.000161,39.999839,40.749839,120000,0.611961
1/25/1962 12:00:00 AM,40.749839,41.375041,40.625041,41.000161,150400,0.61572
1/26/1962 12:00:00 AM,41.000161,41.375041,40.50,41.000161,107200,0.61572
1/29/1962 12:00:00 AM,41.000161,41.375041,40.87488,41.375041,121600,0.62135
1/30/1962 12:00:00 AM,41.25,41.25,40.625041,40.749839,120000,0.611961
1/31/1962 12:00:00 AM,40.749839,41.375041,40.749839,41.000161,188800,0.61572
2/1/1962 12:00:00 AM,41.000161,42.00,41.000161,41.750161,112000,0.626983
2/2/1962 12:00:00 AM,41.750161,41.874959,41.375041,41.499839,198400,0.623224
2/5/1962 12:00:00 AM,41.499839,41.62512,41.375041,41.375041,96000,0.62135
2/6/1962 12:00:00 AM,41.499839,41.874959,41.499839,41.62512,105600,0.625106
2/7/1962 12:00:00 AM,41.62512,41.874959,41.124959,41.124959,121600,0.617594
2/8/1962 12:00:00 AM,41.124959,41.25,41.124959,41.124959,140800,0.617594
2/9/1962 12:00:00 AM,41.124959,41.25,40.625041,40.625041,115200,0.610087
2/12/1962 12:00:00 AM,40.625041,40.749839,40.12512,40.749839,97600,0.611961
2/13/1962 12:00:00 AM,40.749839,40.87488,40.374959,40.625041,86400,0.610087
2/14/1962 12:00:00 AM,40.625041,40.625041,39.999839,40.250161,177600,0.604457
2/15/1962 12:00:00 AM,40.12512,40.12512,39.500161,39.999839,59200,0.600698
2/16/1962 12:00:00 AM,39.999839,40.50,39.249839,40.250161,88000,0.604457
2/19/1962 12:00:00 AM,40.250161,40.625041,39.875041,40.250161,169600,0.604457
2/20/1962 12:00:00 AM,40.250161,40.374959,39.999839,40.12512,67200,0.602579
2/21/1962 12:00:00 AM,40.12512,40.12512,39.00,39.249839,97600,0.589435
2/23/1962 12:00:00 AM,39.249839,39.75,39.00,39.249839,96000,0.589435
2/26/1962 12:00:00 AM,39.999839,40.749839,39.999839,40.749839,158400,0.611961
2/27/1962 12:00:00 AM,40.749839,41.000161,40.250161,40.374959,116800,0.606331
2/28/1962 12:00:00 AM,40.374959,40.87488,39.999839,40.374959,139200,0.606331
3/1/1962 12:00:00 AM,40.374959,40.87488,40.374959,40.374959,73600,0.606331
3/2/1962 12:00:00 AM,40.374959,40.50,39.999839,40.50,105600,0.608209
3/5/1962 12:00:00 AM,40.50,40.625041,39.999839,40.50,78400,0.608209
3/6/1962 12:00:00 AM,40.50,40.87488,39.999839,40.250161,97600,0.604457
3/7/1962 12:00:00 AM,40.250161,40.250161,39.500161,39.75,172800,0.596946
3/8/1962 12:00:00 AM,39.75,39.875041,39.249839,39.37488,97600,0.591313
3/9/1962 12:00:00 AM,39.37488,39.500161,39.249839,39.249839,86400,0.589435
3/12/1962 12:00:00 AM,39.249839,39.37488,38.750161,38.750161,96000,0.581931
3/13/1962 12:00:00 AM,38.750161,39.249839,38.124959,39.00,140800,0.585683
3/14/1962 12:00:00 AM,39.125041,39.875041,39.125041,39.875041,116800,0.598824
3/15/1962 12:00:00 AM,39.875041,39.875041,39.249839,39.500161,139200,0.593194
3/16/1962 12:00:00 AM,39.500161,39.875041,39.500161,39.875041,78400,0.598824
3/19/1962 12:00:00 AM,39.875041,40.374959,39.624959,39.875041,105600,0.598824
3/20/1962 12:00:00 AM,39.999839,40.749839,39.999839,40.749839,177600,0.611961
3/21/1962 12:00:00 AM,40.749839,40.87488,39.500161,39.75,232000,0.596946
3/22/1962 12:00:00 AM,39.999839,40.625041,39.999839,40.374959,268800,0.606331
3/23/1962 12:00:00 AM,40.374959,40.749839,40.12512,40.374959,188800,0.606331
3/26/1962 12:00:00 AM,40.374959,40.50,39.75,40.12512,124800,0.602579
3/27/1962 12:00:00 AM,40.12512,40.250161,39.999839,40.12512,112000,0.602579
3/28/1962 12:00:00 AM,40.12512,40.87488,40.12512,40.87488,145600,0.613839
3/29/1962 12:00:00 AM,40.87488,40.87488,40.250161,40.374959,91200,0.606331
3/30/1962 12:00:00 AM,40.374959,40.87488,40.250161,40.87488,86400,0.613839
4/2/1962 12:00:00 AM,40.749839,40.749839,39.875041,40.12512,230400,0.602579
4/3/1962 12:00:00 AM,40.12512,40.625041,39.875041,39.999839,168000,0.600698
4/4/1962 12:00:00 AM,39.999839,40.374959,39.875041,40.12512,115200,0.602579
4/5/1962 12:00:00 AM,40.12512,40.50,39.999839,40.50,192000,0.608209
4/6/1962 12:00:00 AM,40.374959,40.374959,39.875041,40.374959,148800,0.606331
4/9/1962 12:00:00 AM,40.374959,40.374959,39.875041,39.875041,124800,0.598824
4/10/1962 12:00:00 AM,39.875041,40.250161,39.624959,40.250161,120000,0.604457
4/11/1962 12:00:00 AM,40.250161,40.625041,39.75,40.12512,182400,0.602579
4/12/1962 12:00:00 AM,39.875041,39.875041,39.249839,39.75,158400,0.596946
4/13/1962 12:00:00 AM,39.624959,39.624959,38.750161,38.750161,38400,0.581931
4/16/1962 12:00:00 AM,38.62512,38.62512,37.250161,37.749839,129600,0.570591
4/17/1962 12:00:00 AM,37.87488,38.874959,37.87488,38.25,172800,0.578151
4/18/1962 12:00:00 AM,38.25,38.750161,38.000161,38.499839,131200,0.581927
4/19/1962 12:00:00 AM,38.499839,39.00,38.499839,38.499839,81600,0.581927
4/23/1962 12:00:00 AM,38.375041,38.375041,36.999839,37.12512,136000,0.561148
4/24/1962 12:00:00 AM,37.250161,37.749839,37.250161,37.749839,102400,0.570591
4/25/1962 12:00:00 AM,37.50,37.50,36.75,36.75,120000,0.555478
4/26/1962 12:00:00 AM,36.875041,37.87488,36.875041,37.250161,163200,0.563038
4/27/1962 12:00:00 AM,37.250161,37.374959,36.500161,36.999839,182400,0.559255
4/30/1962 12:00:00 AM,36.999839,36.999839,35.25,35.499839,187200,0.536582
5/1/1962 12:00:00 AM,35.499839,35.874959,34.250161,35.750161,227200,0.540366
5/2/1962 12:00:00 AM,35.750161,36.37488,35.750161,36.00,139200,0.544142
5/3/1962 12:00:00 AM,36.00,37.625041,35.874959,37.625041,78400,0.568705
5/4/1962 12:00:00 AM,37.625041,38.000161,37.250161,37.250161,76800,0.563038
5/7/1962 12:00:00 AM,37.250161,37.50,36.999839,37.250161,182400,0.563038
5/8/1962 12:00:00 AM,37.250161,37.749839,37.12512,37.250161,129600,0.563038
5/9/1962 12:00:00 AM,37.250161,37.50,36.00,36.999839,96000,0.559255
5/10/1962 12:00:00 AM,36.875041,36.875041,35.25,35.375041,16000,0.534696
5/11/1962 12:00:00 AM,35.375041,35.375041,34.87488,35.375041,140800,0.534696
5/14/1962 12:00:00 AM,35.375041,36.75,34.749839,34.749839,145600,0.525246
5/15/1962 12:00:00 AM,36.00,36.875041,36.00,36.624959,131200,0.553588
